year type stratum sex age value 
2018 N 1 1 1 0
2018 N 1 1 2 0
2018 N 1 1 3 18.43
2018 N 1 1 4 344.5
2018 N 1 1 5 615.122
2018 N 1 1 6 1037.94
2018 N 1 1 7 1092.36
2018 N 1 1 8 1080
2018 N 1 1 9 438.793
2018 N 1 1 10 444.67
2018 N 1 1 11 512.471
2018 N 1 1 12 2489.85
2018 N 1 1 13 7924.51
2018 N 1 1 14 6403.46
2018 N 1 1 15 4136.56
2018 N 1 1 16 3969.94
2018 N 1 1 17 2406.68
2018 N 1 1 18 1965.93
2018 N 1 1 19 219.437
2018 N 1 1 20 1640.33
2018 Biomass 1 1 1 0
2018 Biomass 1 1 2 0
2018 Biomass 1 1 3 0.921502
2018 Biomass 1 1 4 57.0161
2018 Biomass 1 1 5 142.685
2018 Biomass 1 1 6 284.263
2018 Biomass 1 1 7 380.487
2018 Biomass 1 1 8 476.636
2018 Biomass 1 1 9 182.741
2018 Biomass 1 1 10 184.453
2018 Biomass 1 1 11 245.124
2018 Biomass 1 1 12 1238.86
2018 Biomass 1 1 13 4119.22
2018 Biomass 1 1 14 3427.93
2018 Biomass 1 1 15 2254.91
2018 Biomass 1 1 16 2285.72
2018 Biomass 1 1 17 1391.69
2018 Biomass 1 1 18 1208.83
2018 Biomass 1 1 19 144.282
2018 Biomass 1 1 20 1213.69
2018 N_Kimura   1 1 1 0
2018 N_Kimura   1 1 2 0
2018 N_Kimura   1 1 3 15.3626
2018 N_Kimura   1 1 4 287.162
2018 N_Kimura   1 1 5 512.742
2018 N_Kimura   1 1 6 865.189
2018 N_Kimura   1 1 7 910.545
2018 N_Kimura   1 1 8 900.247
2018 N_Kimura   1 1 9 365.761
2018 N_Kimura   1 1 10 370.659
2018 N_Kimura   1 1 11 427.176
2018 N_Kimura   1 1 12 2075.44
2018 N_Kimura   1 1 13 6605.57
2018 N_Kimura   1 1 14 5337.67
2018 N_Kimura   1 1 15 3448.08
2018 N_Kimura   1 1 16 3309.18
2018 N_Kimura   1 1 17 2006.11
2018 N_Kimura   1 1 18 1638.72
2018 N_Kimura   1 1 19 182.914
2018 N_Kimura   1 1 20 1367.31
2018 avg_wt_age 1 1 1 0
2018 avg_wt_age 1 1 2 0
2018 avg_wt_age 1 1 3 0.05
2018 avg_wt_age 1 1 4 0.165504
2018 avg_wt_age 1 1 5 0.231962
