1 521 78 03 13 93 5838 17704 -9 2 202 1.75 50 10 1               
1 521 78 03 13 93 5838 17704 -9 2 202 6.7 73 9 1                 
1 521 78 03 13 93 5838 17704 -9 2 202 4.75 59 8 1                
1 521 78 03 13 93 5838 17704 -9 2 202 2.55 57 7 1                
1 521 78 03 13 93 5838 17704 -9 2 202 8.8 80 6 1                 
1 521 78 03 13 93 5838 17704 -9 2 202 11.9 88 5 1                
1 521 78 03 13 93 5838 17704 -9 1 202 1.9 50 4 1                 
1 521 78 03 13 93 5838 17704 -9 1 202 6.35 76 3 1                
1 521 78 03 13 93 5838 17704 -9 1 202 7.5 76 2 1                 
1 521 78 03 13 93 5838 17704 -9 1 202 2.15 52 1 1                
1 521 73 03 17 93 5843 17707 -9 2 202 3.65 60 70 1               
1 521 73 03 17 93 5843 17707 -9 2 202 3 59 69 1                  
1 521 73 03 17 93 5843 17707 -9 2 202 5.3 69 68 1                
1 521 73 03 17 93 5843 17707 -9 2 202 4.55 68 67 1               
1 521 73 03 17 93 5843 17707 -9 2 202 9.95 81 66 1               
1 521 73 03 17 93 5843 17707 -9 2 202 7.7 77 65 1                
1 521 73 03 17 93 5843 17707 -9 2 202 4.25 67 64 1               
1 521 73 03 17 93 5843 17707 -9 2 202 12.4 93 63 1               
1 521 73 03 17 93 5843 17707 -9 2 202 7.85 78 62 1               
1 521 73 03 17 93 5843 17707 -9 2 202 10.65 80 61 1              
1 521 73 03 17 93 5843 17707 -9 2 202 3.25 59 60 1               
1 521 73 03 17 93 5843 17707 -9 2 202 2.25 54 59 1               
1 521 73 03 17 93 5843 17707 -9 1 202 7.95 78 58 1               
1 521 73 03 17 93 5843 17707 -9 1 202 5.15 70 57 1               
1 521 73 03 17 93 5843 17707 -9 1 202 3.6 61 56 1                
1 521 73 03 17 93 5843 17707 -9 1 202 2.55 56 55 1               
1 521 73 03 17 93 5843 17707 -9 1 202 2.2 55 54 1                
1 521 73 03 17 93 5843 17707 -9 1 202 5.85 71 53 1               
1 521 73 03 17 93 5843 17707 -9 1 202 3.45 62 52 1               
1 521 73 03 17 93 5843 17707 -9 1 202 4.2 65 51 1                
1 521 70 03 21 93 5853 17717 -9 2 202 4.05 64 88 1               
1 521 70 03 21 93 5853 17717 -9 2 202 2.6 58 87 1                
1 521 70 03 21 93 5853 17717 -9 2 202 2.65 56 86 1               
1 521 70 03 21 93 5853 17717 -9 2 202 2.9 56 85 1                
1 521 70 03 21 93 5853 17717 -9 2 202 4.1 67 84 1                
1 521 70 03 21 93 5853 17717 -9 2 202 4.4 69 83 1                
1 521 70 03 21 93 5853 17717 -9 2 202 5.75 67 82 1               
1 521 70 03 21 93 5853 17717 -9 2 202 10.35 83 81 1              
1 521 70 03 21 93 5853 17717 -9 1 202 3.65 71 80 1               
1 521 70 03 21 93 5853 17717 -9 1 202 2.8 59 79 1                
1 521 70 03 21 93 5853 17717 -9 1 202 3.1 61 78 1                
1 521 70 03 21 93 5853 17717 -9 1 202 2.4 55 77 1                
1 521 70 03 21 93 5853 17717 -9 1 202 3.05 58 76 1               
1 521 70 03 21 93 5853 17717 -9 1 202 6.95 77 75 1               
1 521 70 03 21 93 5853 17717 -9 1 202 3.75 64 74 1               
1 521 70 03 21 93 5853 17717 -9 1 202 2.9 57 73 1                
1 521 70 03 21 93 5853 17717 -9 1 202 5.85 69 72 1               
1 521 70 03 21 93 5853 17717 -9 1 202 6.9 75 71 1                
1 521 73 03 21 93 5853 17722 -9 2 202 8.2 77 90 1                
1 521 73 03 21 93 5853 17722 -9 2 202 6.35 74 89 1               
1 521 73 03 22 93 5853 17731 -9 2 202 3.55 60 110 1              
1 521 73 03 22 93 5853 17731 -9 2 202 3.3 61 109 1               
1 521 73 03 22 93 5853 17731 -9 2 202 5.8 68 108 1               
1 521 73 03 22 93 5853 17731 -9 2 202 10.4 81 107 1              
1 521 73 03 22 93 5853 17731 -9 2 202 3.05 62 106 1              
1 521 73 03 22 93 5853 17731 -9 2 202 4.1 66 105 1               
1 521 73 03 22 93 5853 17731 -9 2 202 3.2 62 104 1               
1 521 73 03 22 93 5853 17731 -9 2 202 5.15 76 103 1              
1 521 73 03 22 93 5853 17731 -9 2 202 8.1 80 102 1               
1 521 73 03 22 93 5853 17731 -9 2 202 8.65 80 101 1              
1 521 73 03 22 93 5853 17731 -9 2 202 3.3 60 100 1               
1 521 73 03 22 93 5853 17731 -9 2 202 5.4 71 99 1                
1 521 73 03 22 93 5853 17731 -9 2 202 2.95 62 98 1               
1 521 73 03 22 93 5853 17731 -9 1 202 2.6 57 97 1                
1 521 73 03 22 93 5853 17731 -9 1 202 2.7 58 96 1                
1 521 73 03 22 93 5853 17731 -9 1 202 2.25 57 95 1               
1 521 73 03 22 93 5853 17731 -9 1 202 2.85 58 94 1               
1 521 73 03 22 93 5853 17731 -9 1 202 7.65 80 93 1               
1 521 73 03 22 93 5853 17731 -9 1 202 6.05 71 92 1               
1 521 73 03 22 93 5853 17731 -9 1 202 4.65 68 91 1               
1 521 74 03 24 93 5843 17718 -9 2 202 2.25 54 150 1              
1 521 74 03 24 93 5843 17718 -9 2 202 3.1 61 149 1               
1 521 74 03 24 93 5843 17718 -9 2 202 2.65 56 148 1              
1 521 74 03 24 93 5843 17718 -9 2 202 3.95 68 147 1              
1 521 74 03 24 93 5843 17718 -9 2 202 2.9 62 146 1               
1 521 74 03 24 93 5843 17718 -9 2 202 5.45 71 145 1              
1 521 74 03 24 93 5843 17718 -9 2 202 3.25 62 144 1              
1 521 74 03 24 93 5843 17718 -9 2 202 3.2 64 143 1               
1 521 74 03 24 93 5843 17718 -9 2 202 2.6 56 142 1               
1 521 74 03 24 93 5843 17718 -9 2 202 8.2 80 141 1               
1 521 74 03 24 93 5843 17718 -9 1 202 2.55 56 140 1              
1 521 74 03 24 93 5843 17718 -9 1 202 2.9 60 139 1               
1 521 74 03 24 93 5843 17718 -9 1 202 3.1 60 138 1               
1 521 74 03 24 93 5843 17718 -9 1 202 4.25 70 137 1              
1 521 74 03 24 93 5843 17718 -9 1 202 4.6 69 136 1               
1 521 74 03 24 93 5843 17718 -9 1 202 5.15 77 135 1              
1 521 74 03 24 93 5843 17718 -9 1 202 2.85 58 134 1              
1 521 74 03 24 93 5843 17718 -9 1 202 3.15 63 133 1              
1 521 74 03 24 93 5843 17718 -9 1 202 4.65 70 132 1              
1 521 74 03 24 93 5843 17718 -9 1 202 5.6 72 131 1               
1 521 74 03 25 93 5855 17729 -9 2 202 4.8 69 170 1               
1 521 74 03 25 93 5855 17729 -9 2 202 3.75 65 169 1              
1 521 74 03 25 93 5855 17729 -9 2 202 5.35 72 168 1              
1 521 74 03 25 93 5855 17729 -9 2 202 6.4 73 167 1               
1 521 74 03 25 93 5855 17729 -9 2 202 1.7 51 166 1               
1 521 74 03 25 93 5855 17729 -9 2 202 5.4 69 165 1               
1 521 74 03 25 93 5855 17729 -9 2 202 8.1 76 164 1               
1 521 74 03 25 93 5855 17729 -9 2 202 4.65 69 163 1              
1 521 74 03 25 93 5855 17729 -9 2 202 6.75 72 162 1              
